matchOrder,score,TARGET
1,0.16890708062339696,levee,,levee,led,own,oil,pull,pool,pen,lab,poll,peek,keen,ken,leg,poem,khan,or,plan,organ,one,pollen,old,power,pan,less,per,property,proper,peter,poetry,over,pretty,poet,port,owner,plenty,outer,pro,peak,priority,las,kansas,pity,purity,peer,prey,owe,porter,pop,petty,puerto,pet,pepper,pottery,peru,piety,perry,lad,otto,pitt,poorer,propriety,priori,press,poor,pass,let,owen,pas,prior,pope,pipe,kill,only,pierre,pipes,oils,pools,proprietor,prototype,out,lung,our,pound,like,owed,lee,odds,law,off,plain,period,limb,key,leon,linen,odd,pounds,pizza,play,porch
2,0.061010390975459905,but,,not,but,view,bore,hut,bills,bow,nor,hire,bite,notes,noted,bit,vote,note,build,how,now,birds,bites,villa,boot,hills,bird,books,hour,boy,views,buy,hit,bold,bye,nut,humor,humour,vols,hired,votes,hot,guess,voted,be,holds,his,hours,he,hold,got,guy,goods,goes,gods,have,had,gold,both,boots,bits,golf,booth,no,has,been,her,noun,him,good,bus,new,nos,bile,nile,bis,bike,bowl,hume,bind,via,bid,god,boss,boiled,born,guns,hung,vis,norm,nine,big,burn,hid,nous,bound,hotel,hole,girl,holes,box,bombs,hood
1,0.13671248430993152,was,,was,and,as,at,all,we,will,so,shall,et,al,st,ask,wall,add,writer,weak,quiet,ad,win,wet,ah,qui,worry,wash,eq,er,sa,wool,assertion,eu,ash,se,query,alas,ein,shah,ass,quo,si,ag,au,sp,ar,su,ap,ai,sr,wax,with,an,won,weed,eat,ear,answer,sun,sex,sin,sub,aim,anger,angry,arc,are,etc,east,watson,anti,sum,wears,well,easy,were,sq,quod,way,web,equity,sad,essex,salad,wood,eric,week,war,am,soon,son,ed,en,see,el,watch,era,ann,est,ward,egg,em
2,0.08616664147389996,dry,,set,dry,drill,cup,sri,seal,drop,stop,ser,serum,few,cry,crop,exert,chip,drum,supp,dip,for,drug,from,sigh,so,do,drops,seek,sell,cross,seen,seem,sets,session,crops,cups,crest,stiff,see,stuff,stood,sen,can,stops,chips,she,drink,drunk,still,earl,some,shall,such,et,did,full,room,st,run,sun,co,re,sex,sum,du,cm,sin,sec,sub,di,se,cf,seed,si,cool,cook,est,da,roll,ch,fun,dr,flag,res,ft,eq,xii,er,com,sa,xi,fool,ruin,xiii,ct,flash,eu,rio,chin,xv,echo,dim
4,0.02569832069968253,took,,to,the,too,took,room,run,top,yes,re,glass,tool,tom,ye,tea,glad,tower,roll,tip,flag,res,ruin,flash,te,rio,rom,ti,tr,rim,tim,fl,toll,ga,fa,go,ft,fi,for,from,you,till,ratio,radio,tin,tall,gun,fun,ton,them,rob,two,time,fe,then,your,three,tag,roof,fin,th,rod,rid,ross,tips,tis,gm,tops,toss,fool,good,few,r,god,yet,rain,fr,t,ram,ran,fig,type,tap,full,rail,real,told,fill,ray,report,tail,yap,food,y,types,tho,fox,f,far,get,tan,try
1,0.13703609740927242,rover,,rover,river,roger,rogers,robert,tiger,that,rivers,rival,this,differ,they,roberts,focal,fiber,their,differs,rulers,there,ruler,toilet,ether,driver,ethical,fibers,these,rife,radical,than,fixation,rice,tony,tiny,trigger,embryo,education,either,rude,every,ride,even,tide,forget,rode,elder,five,tone,tones,road,founder,risk,rather,folder,rivals,flesh,fleet,rubber,timber,rush,tokyo,football,towers,ferry,done,first,ever,digest,eighty,ernest,driven,fiscal,disposal,ribs,recovery,deputy,recover,tons,differed,those,fibres,found,duncan,eager,down,turfed,fuller,rock,right,form,turner,dinner,topics,tunnel,european,ryan,turkey,tobacco,rule,roman,turn
1,0.12676196867224435,shop,,shop,ship,asset,assert,and,was,with,shops,assets,asserts,ships,are,action,which,art,west,ask,ago,writer,weak,wet,shook,worry,wash,assess,ash,xvi,wagon,audio,alas,xvii,shah,xviii,sigh,dip,aaron,were,supp,who,assessed,drum,won,serum,stop,set,ser,awe,well,weed,sri,arctic,answer,dry,shipped,anger,angry,etc,drill,sink,asserted,stuff,anti,section,seal,zeal,act,wears,adopted,drop,whom,zero,stiff,adopt,sunk,she,arid,web,wood,exert,week,soon,stood,son,eric,drug,each,asia,era,would,ease,arch,stops,about,don,did,weary,seen,such,when,school
1,0.3062683500755738,movie,,movie,movies,monks,nitrate,mistress,noble,nobles,more,most,norfolk,missile,moving,mixture,mixtures,nicht,moscow,nixon,mixing,knocked,might,nicholas,midst,middle,mist,night,migration,noise,mouse,nominated,nose,motor,missouri,mosaic,nickel,know,motors,minimum,morrow,jose,moses,mirror,michel,made,missed,mining,mixed,many,monkey,mission,missing,minorities,minimize,nick,notable,morals,must,monk,joshua,joseph,much,notably,nothing,mobile,moist,known,nursing,make,nuclei,module,number,morning,morris,nights,missions,notation,nobody,knock,north,knows,mitchell,note,just,knight,nurse,milk,numbered,monarchy,noting,nurses,morton,john,morale,micro,misery,monarch,minor,mediated,mourning,mostly,monroe
1,0.10754956153170825,about,,about,abbot,snow,and,acute,white,whites,annie,acids,acted,are,screw,accord,with,was,acre,acta,schools,shot,shore,shoes,shoot,shouted,show,shores,shoe,shout,score,scott,scores,shows,acts,smooth,ample,afford,affords,address,were,able,which,air,avoid,smoke,sir,sure,site,sit,spot,spite,sur,apt,ate,sue,sore,shut,acid,assured,assure,zur,admitted,admit,admired,shots,admire,who,smith,waste,wasted,wastes,seq,whole,silk,while,ammonia,south,soil,sold,secure,amid,secured,soils,axis,stress,speed,wait,sites,waited,zinc,spotted,speeds,ware,spill,she,scots,screen,when,some,among,weapon,aware
1,0.14210885727968975,nutty,,nutty,butter,buyer,hurt,hurry,bitter,howe,bowed,minority,byron,north,not,morton,burton,birth,bottom,his,but,minimal,button,morgan,norton,morris,miller,bunch,had,nominal,bush,more,number,bowel,hunger,bias,have,jordan,bowl,boiler,human,mother,ninety,burn,hungry,hugh,hotel,high,mothers,norway,has,now,both,her,norm,moral,bother,how,mouth,most,mission,hunter,may,bosom,been,miners,joan,born,numbers,minutes,new,nick,nor,note,minute,mirror,howard,mills,mild,mit,homer,booth,bye,nut,motor,morrow,moore,build,monday,motors,mouths,mold,buried,notes,hudson,buck,hurried,bow,bite,mosaic,noted,borrow,nomination
1,0.2193469580813242,professor,,professor,professors,procedures,procedure,processor,private,proceedings,proceeding,processing,projected,procession,progression,profession,perhaps,political,projects,possible,profit,prophets,professional,probably,others,purified,problem,person,prophetic,project,principle,procured,principles,prophet,professions,prepare,portrait,protested,officers,properties,present,polarization,prophecy,protected,president,profits,origins,probable,organization,position,progressive,pioneer,princeton,provoked,proposals,leisure,priorities,premature,profound,portraits,prudent,officer,prussia,pricing,levels,provide,profile,provided,london,ordered,predicted,passionate,prudence,palmer,portrayed,orders,proven,launched,periodic,problems,percent,personal,program,profiles,projection,overview,original,persons,proving,proteins,letters,produced,preferred,purpose,labels,prison,priests,larger,plausible,proportions,programs,largest,produce
1,0.1495367741715028,come,,come,comes,folly,volume,for,dying,fine,files,file,filled,filed,volumes,cooked,coke,columns,china,dome,dine,chile,cole,cooled,cooling,club,clubs,from,cuba,comply,find,dublin,collins,clin,fund,clerk,funny,does,cooking,complex,climbed,can,doors,ford,died,dies,class,coming,colon,folk,fold,column,fly,foods,fled,coin,dining,four,funded,child,door,due,foot,found,fit,did,die,cliff,dot,fills,dressing,flung,cold,chem,curve,cord,do,curved,coins,fur,cited,dye,cloud,cheek,dumb,dow,foe,cows,chills,doth,cut,counted,voted,curves,count,votes,finds,vols,funds,down,chief,cit,countess
5,0.025117253212408302,our,,it,or,its,out,our,put,la,knew,points,pure,pre,op,plot,pour,puts,kg,pi,ore,pot,ours,pin,pig,pit,ou,ot,ip,pt,po,pigs,pr,por,ir,pie,pub,pots,lf,pies,one,into,only,le,over,like,lt,life,part,own,power,long,point,per,know,old,law,last,ion,ibm,oak,less,low,let,left,off,period,once,party,property,line,open,love,king,past,least,proper,li,kind,land,lot,lord,keep,plan,peter,ill,kinds,press,poetry,lie,pretty,poet,port,idea,look,iron,outer,il,pas,pro,peak,palm,kings
1,0.21002008505380182,new,,new,jew,hip,be,he,not,mill,null,bypass,his,hull,no,bull,but,him,had,have,bill,book,has,mrs,hill,ml,jim,ha,mud,hi,biol,nm,hook,ho,bc,mo,nj,jo,ni,bo,her,me,may,hope,my,ma,more,hopes,boom,hoped,ms,na,been,md,je,ba,boys,bin,harry,nuts,jr,mr,now,nous,hart,most,non,how,hon,job,big,box,miss,mg,milk,mid,moon,hr,mood,min,bus,nov,mix,bob,mom,bid,noon,nos,boss,hiv,bis,hood,high,mob,hoc,hid,moss,mon,hawaii,bush,ne,bias,both
1,0.09639541045144955,car,,car,var,cat,das,dad,dallas,cap,for,from,danger,can,day,do,far,very,fat,dan,fan,fax,dam,fail,cash,fatty,fast,call,daddy,feet,feed,fed,case,cal,days,did,fashion,vein,data,vain,fewer,der,calm,fact,deer,ferry,deal,fresh,deep,farm,fall,de,veil,co,desk,du,vi,cm,dewey,di,deputy,falls,dei,card,down,cf,ch,da,dr,ft,xi,flag,ct,deed,flash,fred,xv,freed,ci,chi,fl,cu,fi,cl,cp,fa,dec,dark,form,vast,van,freedom,does,found,few,feel,cast,church,degree,va,city,ca,court
1,0.17098962423449413,coming,,coming,for,dining,comply,from,come,folly,cooling,comes,dying,volumes,complex,volume,files,cooked,coke,file,filled,dublin,filed,commit,chile,cole,cooled,committee,cooking,fine,columns,china,cuba,collins,can,finite,does,find,clin,computed,compute,dine,colon,climbed,dome,clubs,four,funny,cheek,club,child,did,clerk,cliff,class,due,fund,door,die,cut,compound,died,cold,dressing,foot,cloud,could,fit,drew,cited,doors,cit,vols,foods,folk,crew,ford,votes,cord,fur,fold,voted,cow,dies,coin,cir,cows,funded,villa,cor,dye,dot,fills,foe,dow,chills,curve,curved,found,first,curves,comic,count
3,0.06285608598406704,up,,it,its,up,yes,upper,ye,usa,ha,ip,ut,ir,hi,ho,jo,in,is,he,je,i,jr,his,him,hr,had,you,jim,has,if,her,ill,il,ion,uk,hook,um,ibm,ups,into,your,us,ink,j,hon,yet,use,u,how,ii,yap,idea,hip,y,job,iii,h,iv,hill,un,ice,id,yours,ix,im,ing,ins,int,jew,iowa,inn,iraq,utter,hiv,ib,hoc,ia,intra,ides,ian,inputs,yard,united,ist,hood,units,hard,ussr,univ,imagery,hid,home,hull,inner,item,hours,undertook,jan,jet,hat,hold,hay
1,0.19324700949092682,killer,,killer,interval,into,keep,met,meet,key,inner,meal,loop,lip,leo,merry,jerry,lottery,lower,jet,jury,kinetic,lumber,mask,let,interim,may,onto,oval,other,load,ideal,man,like,invasion,imagery,linen,men,over,manager,kill,must,lips,keeps,meets,obey,leap,more,looked,killed,much,jedi,louis,mail,kingdom,june,just,main,loan,lowest,leon,liked,offer,mason,likes,ontario,methyl,intervals,only,immune,juan,matt,local,occasion,inherited,loyal,mad,out,lion,lost,keys,mary,marry,own,lime,lover,order,myth,make,lesson,maid,our,limbs,lock,older,kept,made,jesus,mercy,lesion,maps,martin,math
1,0.09295027758959905,sound,,sound,and,doing,spine,spilled,with,weapons,wound,spoke,are,appointed,appoint,was,since,doubt,spoken,source,sources,sounded,walked,were,sounds,aims,sins,spin,apex,some,sums,dumb,she,around,south,does,which,dome,stress,speed,wait,sites,waited,exit,zinc,spotted,speeds,ware,spill,aimed,apollo,soil,dine,express,sold,exposure,died,atoms,soils,edited,edit,words,word,doors,eyes,dies,europe,wounded,wrote,excited,write,eye,silk,wind,error,walls,wild,walk,errors,wire,writes,wore,adds,asks,weapon,wit,wolf,wounds,walks,alaska,wires,eyed,als,writ,alex,wills,ere,wiped,etiquette,sung,watched,when,alfred
2,0.05682497561014179,bites,,birds,bites,how,villa,boot,noted,bit,vote,notes,hire,hills,humor,humour,bills,bird,not,but,books,view,bore,hut,hour,boy,views,buy,hit,bold,bow,nor,bite,note,build,vols,now,hired,votes,hot,guess,voted,holds,bye,nut,hours,be,hold,his,got,he,guy,goods,goes,gods,gold,have,had,boots,both,bits,golf,booth,no,has,been,her,noun,him,good,new,bis,bike,bowl,hume,bind,nos,bile,via,bid,boss,boiled,born,god,bus,guns,hung,vis,norm,nine,nile,big,burn,hid,bound,hotel,hole,girl,holes,nous,bombs,box,hood
2,0.09904928629660079,am,,an,am,ann,ac,ab,sc,av,and,a,sq,as,was,at,with,all,we,will,so,s,are,well,shall,w,al,st,wall,add,q,se,z,ad,si,win,au,zu,ah,sp,sa,ar,su,wool,ap,assertion,ai,sr,ss,www,aa,ass,wa,ag,week,were,wax,web,anti,won,answer,who,anger,angry,weed,sun,sex,way,sin,sub,aim,arc,see,watson,sum,wears,she,war,quod,wood,soon,son,ask,san,writer,watch,weak,quiet,wet,ward,sam,qui,worry,wash,some,ash,query,alas,shah,quo,zoom,atom,still
1,0.1549096706651669,going,,going,that,this,fitness,formed,topics,have,forms,they,found,titles,title,their,horns,turned,hong,firms,borne,boiling,towns,fond,young,gone,five,gland,hoping,there,blend,turns,give,hint,holland,bottles,force,vienna,blame,bottle,blamed,fitting,tone,burned,fibres,holmes,flame,flames,tones,forced,forces,gives,firing,burnt,tons,than,bone,bound,burke,goodness,bond,fortune,founded,bones,turfed,given,tiny,burns,fortunes,finland,burma,these,tony,voting,voice,turks,hopeless,thing,boiled,talked,horace,both,field,globe,form,vice,yield,violent,tide,happens,hiring,govern,voices,huge,folded,former,first,bomb,happened,girls,glands,fierce,blowing
1,0.16998288557245061,lesson,,lesson,lesion,poison,leon,lest,plain,let,lunch,law,over,other,power,play,latin,per,lay,lets,keys,laid,lion,leap,okay,key,lap,pain,pimp,plays,property,only,proper,period,peter,poetry,passim,pretty,out,poet,port,outer,pro,peak,priority,las,pity,purity,peer,prey,owe,porter,pop,petty,puerto,pet,pepper,pottery,peru,piety,porch,perry,lad,otto,poorer,propriety,priori,oct,passion,punch,own,proof,pas,our,psychic,keep,par,last,prof,lift,part,leo,proc,peers,keeps,portion,palm,lose,pay,pat,parts,lip,plan,patch,laugh,outward,owed,para,like,lagoon,possess,loop,oval
1,0.20532912368042133,opposing,,opposing,only,optimum,imposing,other,options,paying,passing,issuing,opposite,opinions,people,painted,paint,impossible,public,playing,laying,passions,oklahoma,opened,page,pricing,over,place,pages,inclined,income,pains,offspring,know,proving,praying,patches,impaired,part,outcome,opposition,outcomes,pale,incomes,opens,palestine,irving,print,possible,origins,owing,occur,knowing,inches,knocked,plains,land,issue,passage,island,opening,pursuing,issues,peace,lake,openly,online,large,impressions,often,pressing,profile,peering,plainly,passages,plant,picking,profiles,isle,ordained,principle,principles,light,lakes,pouring,little,late,pair,pace,involving,issued,prime,idle,leading,presumed,knight,pairs,lasting,purple,occurred,present,inland,purchasing
1,0.17714127225354195,team,,team,the,treaty,yeah,read,that,realm,for,reason,treason,tax,ran,ram,tab,tan,train,traffic,treat,year,than,tray,two,rear,tear,gram,trap,tell,red,ten,from,yeast,trees,rev,this,tel,fan,fax,reed,ref,ted,trail,true,yet,falls,terror,trout,real,report,try,gas,territory,trip,rep,reporter,twin,tag,terry,you,tall,reach,teach,years,they,fees,tech,track,grass,ratio,radio,feed,fed,threw,reveal,tears,treats,total,term,teeth,thread,them,task,gain,trend,rain,texas,ready,resin,royal,great,teams,tough,then,rural,gear,rough,react,their,far,reads,fred
1,0.15077921208260758,over,,over,offer,power,per,liver,property,proper,peter,poetry,pretty,poet,port,outer,pro,peak,priority,las,pity,purity,peer,prey,owe,porter,pas,pop,petty,imagery,puerto,pet,pepper,pottery,peru,piety,perry,lad,otto,poorer,propriety,priori,let,infer,obey,other,into,indeed,isaac,inter,lover,owed,leon,iron,portion,psalm,own,plan,lived,poverty,plain,organ,porch,law,out,older,period,punch,oval,offers,pollen,powers,part,pan,only,inner,last,order,pain,our,key,play,poetic,owen,led,oil,proof,latin,lay,powell,push,lined,prof,palm,lesson,owner,poem,item,poison,leg,onto,loved,pull
1,0.15973109907022306,there,,there,their,that,theirs,they,this,thrown,throw,throws,grows,grouped,grow,fruit,required,tried,require,requires,gets,retired,grief,tries,retire,ground,ronald,greeted,grown,getting,these,recalls,than,grounds,fruits,truth,grid,return,gross,gesture,fertile,gestures,twins,feels,receptor,receipt,george,faith,thesis,fair,troops,fate,gate,tested,recalled,gates,record,rested,rewards,trips,fare,tells,failure,rivals,triple,theory,tends,trends,records,trying,geneva,gene,threshold,fails,relax,genes,really,group,feeding,fallen,genre,talk,thereto,tasks,treaties,reply,gains,terms,texture,threads,growth,flying,talks,throne,take,first,restored,restore,gave,receipts,fluid,tend,felt
1,0.09328198906422443,soon,,soon,son,don,and,sun,sex,sin,sub,aim,arc,dim,sic,aux,as,soc,watson,sum,was,dug,six,at,doc,auf,won,with,all,we,dig,wars,xiv,way,will,so,war,dog,do,watch,est,ward,exp,zoom,aid,etc,are,atom,ways,did,wears,aus,an,shall,echo,et,al,st,wall,add,du,ad,di,win,se,da,si,ah,eq,er,sa,dr,wool,assertion,au,eu,xv,ein,ass,ag,xi,sp,ar,su,ap,ai,sr,zu,see,arts,sees,starts,xix,wood,were,dos,dis,sign,arch,app,era,still,strata
4,0.020255461039302137,will,,as,all,we,will,at,shall,et,al,ask,wall,add,writer,weak,quiet,ad,win,wet,ah,qui,worry,wash,eq,er,sa,wool,assertion,eu,ash,query,alas,ein,shah,ass,quo,ag,so,st,se,si,au,sp,ar,su,ap,ai,sr,and,a,was,with,are,an,were,won,weed,who,she,well,answer,sun,see,sex,some,sin,sub,aim,anger,angry,arc,way,etc,anti,watson,s,sum,wears,any,war,sq,quod,am,web,wood,soon,week,son,still,ed,west,en,el,watch,era,ann,est,ward,egg,em,ac,ab
1,0.11480073816412546,return,,return,truth,that,required,tried,require,requires,this,retired,equipped,tries,retire,fallen,their,relax,truman,they,reign,there,reports,twins,farewell,taken,date,thrown,than,faith,fair,troops,fate,tested,dated,dates,dare,rested,rewards,trips,damn,dared,fare,tells,record,triple,tends,trends,failure,town,records,trying,fails,these,repression,reagan,reads,turn,taiwan,dashed,down,tribal,really,recalls,torn,form,resort,reform,dairy,fairy,treaties,talk,tasks,reply,european,ruth,texture,eaten,trial,theory,retrieval,talks,equal,terms,restored,restore,darwin,tooth,throw,data,faster,throws,tenth,truths,faced,toil,tend,respond,except,reynolds,replied,faded,thereto
1,0.09591391289124744,city,,city,court,viewed,coup,voters,vitro,fury,forty,fort,diet,for,duty,dirty,dirt,dorsal,fortress,computer,from,courts,virus,chorus,forth,fourth,violet,can,forum,chap,corps,chain,coal,complain,fuel,compel,cotton,violation,commodity,creek,final,fish,dread,first,church,could,drag,dual,disposal,dial,finish,down,claim,vital,filter,disk,filters,dish,clearer,form,cuban,course,comparison,diminish,did,chart,football,collar,clan,fork,coral,viral,does,creed,crash,copper,four,chief,cooper,clay,view,curtain,child,doorway,compassion,future,cut,founder,forward,very,drain,finger,coil,due,vision,views,forest,cough,fire,firm,forget,corn,cit
1,0.147375625791892,wearing,,wearing,quickly,which,weighed,eight,weight,sharing,wright,weighted,staring,wished,wishes,quakes,eighth,would,weights,sharply,weighing,wicked,sight,sighed,appearing,writing,state,shifting,stage,attained,alkaline,starting,strained,after,widow,wrapped,should,where,stating,staying,welcome,studying,welcomed,questioned,arriving,wrought,stationed,stages,supposing,shake,stalin,states,without,questioning,started,searching,stained,submarine,shaking,existing,article,shade,worthy,shades,questions,solving,stake,arising,system,setting,accustomed,waiting,spring,acting,articles,statute,expecting,alarmed,seasoned,statutes,statue,sitting,economy,statues,equally,strains,softly,speeding,world,weaving,stations,eighty,shocked,editing,arizona,apostles,apostle,wishing,around,affecting,quotations,supporting,winding
15,0.02590427833423377,tie,,you,your,type,told,types,tools,root,route,row,tired,tied,yours,tour,ties,tie,rows,rope,roy,tomb,routes,rolls,rooted,rites,torture,rupture,tours,ripe,toes,toe,rue,toy,tire,the,to,that,for,this,from,toil,youth,tooth,roots,talk,talks,they,time,runs,ruth,toys,rooms,torn,ruins,town,topic,york,round,than,times,role,turn,them,young,these,rod,rolled,fled,rid,ross,tips,tune,tis,tops,toss,roles,roof,folk,two,found,rome,flew,rods,form,ford,ruined,find,tube,ring,four,fold,rubbed,then,fly,take,fired,fitted,foods,golf,tubes,gold,folks
1,0.22926735541562746,jacket,,jacket,hamlet,jackson,machinery,irrational,never,hannah,hammer,urging,national,memory,however,having,master,manner,number,henry,harvey,mercury,urban,unable,needed,mastery,urinary,imagination,manpower,imaginary,majesty,harder,masters,henri,machines,nearer,makers,maker,machine,napoleon,kennedy,kenneth,majority,irish,manners,mansion,utmost,matter,marginal,north,manual,known,january,inquiry,member,makeup,members,means,integer,habitat,habit,ivory,mother,japan,matters,might,heavier,inscription,maximum,muhammad,happen,inclination,internal,madison,meter,herbert,haven,neglect,injury,nothing,newman,himself,hamilton,hands,islam,indian,meyer,matrix,mention,keeper,haste,madras,harper,major,interpret,helen,magnet,handful,international,interpreter,making,multi,instead
1,0.2622147103617791,quick,,quick,wear,quasi,wrath,which,wisdom,assist,wrist,width,weigh,also,wish,wise,again,assay,quartz,weary,witch,question,when,what,would,quotation,quest,worst,after,worth,writers,austin,work,about,asian,worse,widow,alarm,wrapped,artist,within,adaptation,windy,attain,wilson,always,without,admission,arise,arises,array,wicked,arose,addition,aerial,assisted,westward,aspect,waist,warsaw,admiral,aggression,advised,water,advise,adoption,agitation,written,world,woman,where,assign,adam,affairs,wiley,welsh,wesley,queen,alert,wallet,weaker,asleep,aviation,wonder,adapted,affair,amidst,women,whose,alan,arisen,adapt,aspects,winner,altar,aboard,western,worm,attack,ahead,quarrel,appear,worn
1,0.1825392831965806,brown,,brown,grown,grief,brief,broken,have,heir,grows,grouped,brooks,breaks,grow,brow,heroes,between,brian,better,growth,group,balls,browser,here,before,heirs,veins,being,hybrid,very,brooklyn,bags,ground,began,needle,gross,held,grid,grounds,vested,bells,beta,helen,broke,barrel,barren,hymn,health,bring,groups,heels,half,value,beware,nature,brings,versa,george,heroic,brush,vapor,necessity,broad,values,nails,beings,gets,neutral,happen,broker,naked,valley,neural,gesture,gestures,because,brother,newman,badly,varied,valued,become,varies,getting,narrow,vector,german,britain,verlag,became,brothers,various,name,baker,brutal,basket,both,bare,hero,never,variety,vague
1,0.10423294846925985,fox,,fox,fix,the,doc,did,civic,to,dos,cox,food,dis,fog,fig,good,god,dog,dig,for,von,viz,that,don,this,dug,rod,rid,ross,tips,tis,tops,toss,con,fin,roof,vis,void,raid,via,guys,dumb,rays,rob,cubic,disc,chin,gun,fun,ton,dim,radius,class,cuts,com,rats,does,coin,died,folk,fool,tin,doors,do,ford,dies,thus,fold,cum,from,golf,foods,couch,gold,doth,too,chips,goods,goes,fund,four,gods,rape,go,door,down,find,foot,comic,fit,cook,took,guy,child,due,got,dot,fills,type,common,die,vol
1,0.19514733125345896,jumped,,jumped,interview,interviews,not,mate,his,nails,have,had,immediate,jumping,illinois,media,infinite,medium,junior,more,meals,kept,heir,nature,her,indies,unaware,inspired,mayor,has,narrow,intestine,marrow,invited,into,invite,marie,mature,india,here,incurred,immunity,insured,insure,may,major,investor,inferior,harbor,harbour,maps,naples,inquiries,inquire,inquired,jesus,ideals,hair,happy,hate,nations,hatred,hated,kate,interviewed,metres,hare,hairs,intervals,margins,married,heirs,mere,jungle,know,make,now,inform,how,hybrid,maid,matter,marble,inherited,held,needle,invoked,made,marcus,unhappy,keith,method,heap,new,matt,health,many,hymn,half,nail,heels,must,use
1,0.32365822086107465,together,,together,through,general,robertson,typically,government,rivals,groups,fisher,radically,further,turkey,ticket,turner,former,richer,rebellion,romantic,following,governed,gigantic,fertility,fidelity,thought,rather,roberts,rivers,rights,father,thereof,tongue,typical,guidelines,thermal,gender,tickets,though,genetic,therefore,reality,reception,radicals,tuesday,ritual,federal,reports,rhetoric,thrown,forever,formal,generic,frontier,figure,genera,foreign,founding,family,fiscal,toxicity,greater,toronto,routledge,french,tourism,global,traditional,russian,racketball,forehead,grocery,retrieval,thousand,theories,frontal,fibers,richard,friends,fabric,tightly,reader,formation,fellowship,render,fourteen,refers,tender,township,resolution,results,received,research,robinson,rightly,treatment,fisheries,functional,reporters,rationality,reported,totally
1,0.14088304286541212,big,,big,hood,hid,box,nov,viz,his,vis,void,via,boss,bid,good,god,guys,bis,nos,bus,not,non,bob,noon,hiv,hoc,nous,boys,be,but,he,nuts,von,bin,hours,hold,got,vol,how,book,had,have,hon,guess,voted,hot,now,votes,guy,boom,goods,goes,vols,biol,gods,hour,boy,books,buy,gold,hit,vii,him,viii,bold,bird,no,both,hills,noted,villa,boot,bit,notes,bites,nor,golf,bills,hut,bow,bite,build,has,humor,humour,booth,bye,nut,hook,noun,her,new,bill,been,hill,boots,bits,bind,high,born,guns,hung
2,0.2048038542299187,pile,,pole,pile,poles,pound,pizza,or,ounces,lung,old,less,press,poor,prior,pope,lee,pipe,pierre,pipes,oils,pitt,pools,proprietor,prototype,one,pollen,like,odds,pass,pounds,lime,own,only,limbs,over,liked,polite,look,likes,limb,looked,led,oil,out,poem,leg,pull,pool,pen,lab,poll,peek,levee,power,off,plan,lungs,linen,our,per,odd,offer,let,organ,oven,pulled,land,property,law,plotted,loss,older,proper,looks,peter,poetry,pretty,period,poet,port,open,outer,part,pro,peak,priority,las,pity,purity,obey,peer,prey,owe,porter,pop,petty,puerto,pet,pepper,pottery,peru
1,0.12601032036958837,wear,,wear,quick,and,quasi,such,wrath,assist,wrist,sich,was,width,wisdom,with,sick,which,wise,also,weigh,are,wish,assay,austin,quartz,array,soap,erosion,stick,witch,stuck,stock,stay,shock,question,starch,stat,station,again,edgar,slain,quotation,epoch,spain,weary,were,size,what,strain,star,attain,search,study,sizes,sized,waist,warsaw,quest,exist,who,worst,stain,soft,seat,ear,sixth,spared,socio,speech,straw,eat,shaw,widow,alarm,worse,when,stars,worth,east,writers,wrapped,windy,season,easy,sixty,asian,she,would,staff,exposed,expose,each,equation,shift,school,within,studio,arise,west,well,arises,work
1,0.157471249577329,crown,,crown,cruel,crowd,cried,cries,crowds,dropped,dried,cope,copy,copies,copied,chopped,creator,copper,cruelty,cooper,dipped,down,form,cromwell,cross,crime,crops,credit,crimes,credited,drops,could,crying,clan,cups,first,corn,firm,fork,criteria,fuel,creek,creed,foul,critic,chips,chief,drying,view,drug,found,drinks,dropping,coil,doth,credits,drugs,fire,city,court,views,crowded,vote,core,very,disc,crop,drop,fired,cure,fitted,fires,folks,fore,cured,choir,folds,chen,dressing,chem,clerk,duty,church,compel,driven,forty,coping,fort,dress,diet,viewed,compounds,critique,dirty,voters,forum,dorsal,dirt,computed,vitro,fortress,fury,coup
1,0.18070037053353818,jewels,,jewels,heels,held,hymn,not,needs,have,his,kept,inferior,had,inquiries,inquire,inquired,heir,meals,mama,metres,heirs,here,mere,melt,melted,july,invented,her,kelly,intervals,has,into,keith,items,man,ment,namely,newman,make,immediate,may,medium,inherited,men,hello,name,more,many,inspired,hell,myths,hebrew,helen,intend,half,keeps,names,inference,heroes,named,heroic,hybrid,indies,nails,hand,jungle,insane,male,kill,ideals,hence,makes,kent,made,madame,males,health,needle,naked,meets,java,insured,uttered,insure,kindness,hands,methyl,urged,hans,urge,merit,meeting,means,need,interior,meetings,keys,india,illegal,interrupted,interview,hen
1,0.10021788324918628,fog,,fog,fig,the,dog,did,civic,dig,von,dos,to,cox,food,dis,dug,con,fix,fox,good,god,doc,raid,viz,void,guys,for,rays,that,this,cubic,radius,cuts,don,vis,com,rats,couch,via,fin,fool,chin,comic,cum,common,roof,class,rob,rod,rid,ross,coin,tips,tis,tops,toss,does,died,folk,gun,cook,fun,ton,dim,doors,vol,ford,dies,cool,col,thus,fold,tap,rail,golf,foods,do,from,thin,fill,tin,dumb,gold,dogs,ray,tail,doth,goods,disc,goes,vii,gods,rape,four,viii,door,foot,fit,guy,dot,fills,due
